Version,1.2
Age,100
Gender,F
Seen,Y
Birth,04/09/1992
Exp_with_coding,MA/MSc
Education,Alone
Movie,test.mfg_av_eng_seg3
Experiment,Gaze Synchrony
Tutorial1,1
Tutorial2,1
Time,X
0,2
0.1,3
0.2,3
0.3,3
0.4,5
0.5,11
0.6,52
0.7,52
0.8,52
0.9,52
1,52
1.1,52
1.2,300
1.3,300
1.4,300
1.5,300
1.6,300
1.7,300
1.8,300
1.9,300
2,300
2.1,300
2.2,300
2.3,300
2.4,300
2.5,300
2.6,300
2.7,300
2.8,300
2.9,300
3,300
3.1,300
3.2,300
3.4,300
3.4,300
3.6,300
3.6,300
3.8,300
3.8,300
4,287
4,238
4.2,195
4.2,176
4.4,57
4.4,-36
4.6,-36
4.6,-47
4.8,-75
4.8,-75
5,-72
5,-70
5.2,-74
5.2,-119
5.4,-202
5.5,-244
5.6,-244
5.7,-245
5.8,-245
5.9,-241
6,-211
6.1,-213
6.2,-198
6.3,-191
6.4,-191
6.5,-190
6.6,-111
6.7,-37
6.8,-37
6.9,-36
7,-2
7.1,13
7.2,14
7.3,17
7.4,17
7.5,17
7.6,17
7.7,17
7.8,60
7.9,92
8,92
8.1,92
8.2,92
8.3,92
8.4,96
8.5,150
8.6,273
8.7,300
8.8,300
8.9,300
9,300
9.1,300
9.2,294
9.3,257
9.4,253
9.5,247
9.6,215
9.7,205
9.8,204
9.9,196
10,196
10.1,196
10.2,196
10.3,196
10.4,196
10.5,196
10.6,196
10.7,196
10.8,196
10.9,196
11,196
11.1,194
11.2,193
11.3,193
11.4,193
11.5,193
11.6,200
11.7,202
11.8,202
11.9,202
12,202
12.1,209
12.2,212
12.3,214
12.4,214
12.5,214
12.6,214
12.7,214
12.8,214
12.9,214
13,214
13.1,214
13.2,214
13.3,214
13.4,214
13.5,214
13.6,214
13.7,214
13.8,214
13.9,214
14,214
14.1,214
14.2,214
14.3,214
14.4,214
14.5,214
14.6,214
14.7,214
14.8,214
14.9,214
15,214
15.1,214
15.2,214
15.3,214
15.4,214
15.5,214
15.6,214
15.7,214
15.8,214
15.9,214
16,214
16.1,214
16.2,214
16.3,214
16.4,214
16.6,214
16.6,214
16.8,214
16.8,214
17,214
17,214
17.2,214
17.2,214
17.4,214
17.4,214
17.5,214
17.6,214
17.7,214
17.8,214
17.9,214
18,214
18.1,214
18.2,214
18.3,214
18.4,214
18.5,214
18.6,214
18.8,214
18.8,214
19,214
19,214
19.2,211
19.2,211
19.4,211
19.4,211
19.6,211
19.6,211
19.8,211
19.8,211
20,211
20,211
20.2,211
20.2,211
20.4,211
20.4,211
20.6,211
20.6,211
20.8,211
20.9,211
21,211
21.1,211
21.2,211
21.3,211
21.4,211
21.5,211
21.6,211
21.7,211
21.8,211
21.9,211
22,211
22.1,211
22.2,211
22.3,211
22.4,211
22.5,211
22.6,211
22.7,211
22.8,211
22.9,211
23,211
23.1,211
23.2,211
23.3,211
23.4,211
23.5,211
23.6,211
23.7,211
23.8,211
23.9,211
24,211
24.1,211
24.2,211
24.3,211
24.4,211
24.5,211
24.6,211
24.7,211
24.8,211
24.9,211
25,210
25.1,210
25.2,209
25.3,201
25.4,171
25.5,30
25.6,-126
25.7,-128
25.8,-128
25.9,-128
26,-128
26.1,-131
26.2,-137
26.3,-137
26.4,-136
26.5,-120
26.6,-87
26.7,-23
26.8,-6
26.9,27
27,53
27.1,61
27.2,79
27.3,79
27.4,79
27.5,61
27.6,54
27.7,40
27.8,24
27.9,2
28,-6
28.1,-14
28.2,-17
28.3,-18
28.4,-18
28.5,-18
28.6,-18
28.7,-18
28.8,-18
28.9,-21
29,-31
29.1,-32
29.2,-32
29.3,-32
29.4,-27
29.5,-7
29.6,-7
29.7,-7
29.8,-8
29.9,-16
30,-41
30.1,-78
30.2,-108
30.3,-163
30.4,-197
30.5,-222
30.6,-252
30.7,-295
30.8,-300
30.9,-300
31,-300
31.1,-300
31.2,-300
31.3,-300
31.4,-300
31.5,-300
31.6,-300
31.8,-300
31.8,-300
32,-300
32,-300
32.2,-300
32.2,-300
32.4,-300
32.4,-300
32.6,-300
32.6,-300
32.8,-300
32.8,-300
33,-300
33,-300
33.2,-300
33.2,-300
33.4,-300
33.4,-300
33.6,-300
33.6,-300
33.8,-300
33.8,-300
34,-300
34.1,-300
34.2,-300
34.3,-300
34.4,-300
34.5,-300
34.6,-300
34.7,-300
34.8,-300
34.9,-300
35,-300
35.1,-300
35.2,-300
35.3,-300
35.4,-300
35.5,-300
35.6,-300
35.7,-300
35.8,-300
35.9,-300
36,-300
36.1,-300
36.2,-300
36.3,-300
36.4,-300
36.5,-300
36.6,-300
36.7,-300
36.8,-300
36.9,-300
37,-300
37.1,-300
37.2,-300
37.3,-300
37.4,-300
37.5,-300
37.6,-300
37.7,-300
37.8,-300
37.9,-300
38,-300
38.1,-300
38.2,-300
38.3,-300
38.4,-300
38.5,-300
38.6,-300
38.7,-300
38.8,-300
38.9,-300
39,-300
39.1,-300
39.2,-300
39.3,-300
39.4,-300
39.5,-300
39.6,-300
39.7,-300
39.8,-300
39.9,-300
40,-300
40.1,-300
40.2,-300
